77.169, -0.366, 185.345, 66.476, 93.715, 200.000, 0.000, 0.594, 0.015
78.101, -0.370, 185.345, 76.056, 94.715, 200.000, 0.000, 0.646, 0.015
79.028, -0.373, 185.345, -168.236, 95.715, 200.000, 0.000, 0.595, 0.014
79.951, -0.376, 182.771, 377.829, 96.715, 200.000, 0.000, 0.699, 0.013
80.863, -0.379, 190.493, -426.898, 97.715, 200.000, 0.000, 0.623, 0.012
81.807, -0.381, 182.771, -122.730, 98.715, 200.000, 0.000, 0.597, 0.011
82.726, -0.384, 182.771, -465.218, 99.715, 200.000, 0.000, 0.573, 0.010
83.647, -0.386, 182.771, -496.353, 100.715, 200.000, 0.000, 0.625, 0.010
84.569, -0.388, 193.068, -812.496, 101.715, 200.000, 0.000, 0.651, 0.009
85.511, -0.390, 187.919, -692.745, 102.715, 200.000, 0.000, 0.549, 0.008
86.439, -0.392, 185.345, -561.019, 103.715, 200.000, 0.000, 0.627, 0.007
87.386, -0.393, 190.493, -558.624, 104.715, 200.000, 0.000, 0.550, 0.006
88.326, -0.394, 185.345, -920.272, 105.715, 200.000, 0.000, 0.602, 0.005
89.253, -0.395, 185.345, -326.307, 106.715, 200.000, 0.000, 0.654, 0.004
90.190, -0.396, 185.345, -489.168, 107.715, 200.000, 0.000, 0.604, 0.004
91.099, -0.397, 185.345, -484.378, 108.715, 200.000, 0.000, 0.682, 0.003
92.038, -0.397, 190.493, 456.864, 109.715, 200.000, 0.000, 0.554, 0.002
92.958, -0.398, 182.771, 351.483, 110.715, 200.000, 0.000, 0.632, 0.002
93.889, -0.398, 185.345, -161.051, 111.715, 200.000, 0.000, 0.607, 0.002
94.807, -0.399, 187.919, -82.015, 112.715, 200.000, 0.000, 0.633, 0.002
95.751, -0.399, 193.068, -67.645, 113.715, 200.000, 0.000, 0.608, 0.002
96.700, -0.400, 190.493, 202.992, 114.715, 200.000, 0.000, 0.609, 0.002
97.641, -0.400, 187.919, 176.647, 115.715, 200.000, 0.000, 0.583, 0.001
98.602, -0.400, 195.642, -127.520, 116.715, 200.000, 0.000, 0.532, 0.002
99.527, -0.401, 180.196, 73.661, 117.715, 200.000, 0.000, 0.662, 0.002
100.466, -0.401, 190.493, -297.567, 118.715, 200.000, 0.000, 0.611, 0.001
101.383, -0.401, 180.196, 270.053, 119.715, 200.000, 0.000, 0.715, 0.002
102.309, -0.402, 190.493, 612.541, 120.715, 200.000, 0.000, 0.690, 0.001
103.239, -0.402, 185.345, 777.797, 121.715, 200.000, 0.000, 0.690, 0.001
