6.843, 0.001, 0.005, -141, 0
6.854, 0.001, 0.002, -128, 0
6.838, -0.081, -0.063, -116, 0
6.839, -0.016, 0.026, -103, 0
6.805, -0.013, -0.015, -90, 0
6.819, -0.008, 0.025, -77, 0
6.833, -0.010, 0.029, -64, 0
6.813, 0.023, -0.003, -51, 0
6.833, 0.014, 0.022, -38, 0
6.810, -0.029, 0.026, -25, 0
6.843, 0.013, 0.029, -12, 0
6.805, 0.009, -0.007, 5, 0
6.837, 0.010, 0.010, 22, 0
6.838, 0.025, 0.014, 40, 0
6.810, 0.047, -0.006, 57, 0
6.830, 0.048, 0.001, 74, 0
6.833, 0.017, -0.075, 91, 0
6.836, 0.067, -0.019, 109, 0
6.823, 0.091, -0.003, 126, 0
6.820, 0.077, -0.009, 143, 0
6.805, 0.114, -0.006, 160, 0
6.825, 0.077, 0.002, 177, 0
6.820, 0.108, 0.001, 195, 0
6.837, 0.145, -0.010, 211, 0
6.822, -0.118, 0.105, 229, 0
6.814, 0.136, 0.014, 246, 0
6.798, 0.081, -0.010, 263, 0
6.818, 0.233, 0.035, 279, 0
6.807, 0.160, -0.018, 297, 0
6.816, 0.050, 0.020, 313, 0
6.798, 0.157, 0.053, 330, 0
6.804, 0.186, 0.033, 347, 0
6.804, 0.258, -0.066, 364, 0
6.792, 0.224, 0.000, 381, 0
6.798, 0.219, 0.003, 397, 0
6.802, -0.029, -0.060, 413, 0
6.774, 0.221, 0.008, 430, 0
6.782, 0.215, -0.084, 447, 0
6.767, 0.219, -0.005, 462, 0
6.772, 0.274, -0.025, 480, 0
6.770, 0.087, -0.035, 496, 0
6.777, 0.253, 0.023, 511, 0
6.764, 0.329, 0.022, 528, 0
6.766, 0.539, -0.106, 543, 0
6.779, 0.267, 0.023, 558, 0
6.767, 0.243, -0.004, 575, 0
6.752, 0.280, 0.008, 590, 0
6.755, 0.252, 0.029, 606, 0
6.749, 0.363, -0.013, 622, 0
6.631, 0.257, 0.008, 638, 0
6.727, 0.291, -0.015, 654, 0
6.744, 0.374, 0.022, 668, 0
6.738, 0.352, -0.010, 683, 0
6.716, 0.365, 0.068, 700, 0
6.737, 0.285, 0.001, 712, 0
6.726, 0.380, 0.000, 727, 0
6.724, 0.563, -0.060, 741, 0
6.709, 0.322, 0.014, 757, 0
6.624, 0.376, 0.004, 772, 0
6.693, 0.440, -0.012, 787, 0
6.704, 0.400, 0.009, 799, 0
6.692, 0.470, 0.007, 814, 0
6.695, 0.421, -0.005, 827, 0
6.676, 0.282, -0.026, 842, 0
6.674, 0.297, -0.106, 855, 0
6.694, 0.381, 0.011, 871, 0
6.692, 0.452, 0.009, 882, 0
6.640, 0.215, -0.167, 897, 0
6.680, 0.425, -0.019, 906, 0
6.680, 0.532, 0.002, 912, 0
6.616, 0.365, -0.099, 930, 0
6.609, 0.264, 0.075, 940, 0
6.702, 0.477, 0.017, 937, 0
6.670, 0.540, -0.027, 952, 0
6.639, 0.480, -0.008, 964, 0
6.627, 0.434, 0.005, 975, 0
6.535, 0.459, -0.002, 982, 0
6.635, 0.481, -0.010, 992, 0
6.622, 0.389, 0.154, 1003, 0
6.658, 0.525, 0.010, 1012, 0
6.653, 0.537, 0.007, 1015, 0
6.602, 0.340, 0.017, 1030, 0
6.645, 0.574, -0.015, 1032, 0
6.617, 0.433, 0.019, 1045, 0
6.579, 0.574, 0.002, 1060, 0
6.612, 0.575, 0.007, 1061, 0
6.614, 0.519, 0.025, 1069, 0
6.597, 0.550, 0.006, 1079, 0
6.614, 0.509, 0.011, 1084, 0
6.607, 0.606, -0.006, 1092, 0
6.615, 0.575, 0.008, 1098, 0
6.553, 0.282, -0.072, 1116, 0
6.576, 0.249, 0.047, 1117, 0
6.583, 0.517, 0.059, 1123, 0
6.537, 0.316, 0.029, 1137, 0
6.571, 0.483, -0.008, 1139, 0
6.474, 0.774, 0.003, 1144, 0
6.564, 0.567, -0.007, 1153, 0
6.544, 0.847, -0.048, 1162, 0
6.566, 0.593, 0.021, 1164, 0
6.523, 0.444, 0.035, 1176, 0
6.535, 0.429, 0.139, 1180, 0
6.552, 0.476, 0.004, 1184, 0
6.571, 0.615, 0.022, 1186, 0
6.549, 0.572, -0.002, 1195, 0
6.571, 0.629, 0.003, 1196, 0
6.581, 0.708, 0.010, 1199, 0
6.555, 0.610, 0.006, 1208, 0
6.524, 0.606, -0.084, 1219, 0
6.460, 0.637, 0.029, 1219, 0
6.543, 0.586, 0.019, 1224, 0
6.536, 0.668, 0.003, 1230, 0
6.532, 0.609, 0.004, 1235, 0
6.518, 0.618, -0.003, 1241, 0
6.521, 0.598, 0.007, 1245, 0
6.397, 0.567, -0.026, 1248, 0
6.501, 0.832, 0.053, 1255, 0
6.545, 0.328, 0.001, 1252, 0
6.518, 0.758, -0.023, 1257, 0
6.455, 0.665, 0.030, 1264, 0
6.536, 0.594, -0.010, 1262, 0
6.537, 0.819, -0.023, 1263, 0
6.508, 0.620, 0.005, 1272, 0
6.501, 0.435, 0.014, 1276, 0
6.479, 0.556, -0.024, 1283, 0
6.514, 1.009, -0.008, 1278, 0
6.501, 0.596, -0.007, 1282, 0
6.498, 0.637, -0.014, 1284, 0
6.469, 0.620, 0.019, 1292, 0
6.467, 0.616, 0.003, 1286, 0
6.476, 0.599, -0.004, 1293, 0
6.496, 0.612, 0.005, 1290, 0
6.457, 0.664, 0.065, 1297, 0
6.478, 0.699, 0.001, 1295, 0
6.484, 0.646, 0.011, 1295, 0
6.473, 0.601, 0.024, 1297, 0
6.476, 0.562, 0.015, 1296, 0
6.440, 0.615, -0.009, 1296, 0
6.422, 0.649, -0.022, 1307, 0
6.485, 0.611, -0.016, 1294, 0
6.307, 0.667, 0.007, 1299, 0
6.481, 0.966, -0.032, 1293, 0
6.448, 0.641, 0.024, 1294, 0
6.476, 0.633, -0.014, 1292, 0
6.442, 0.657, 0.028, 1298, 0
6.450, 0.565, -0.015, 1295, 0
6.454, 0.599, 0.007, 1292, 0
6.460, 0.404, -0.157, 1290, 0
6.475, 0.673, 0.010, 1284, 0
6.469, 0.438, -0.014, 1282, 0
6.454, 0.599, 0.014, 1284, 0
6.466, 0.505, -0.002, 1278, 0
6.439, 0.612, 0.011, 1282, 0
6.438, 0.911, 0.044, 1278, 0
6.456, 0.630, -0.020, 1273, 0
6.482, 0.667, 0.005, 1264, 0
6.498, 0.608, 0.032, 1258, 0
6.475, 0.764, 0.010, 1259, 0
6.470, 0.612, 0.028, 1256, 0
6.478, 0.652, -0.013, 1252, 0
6.459, 0.604, 0.015, 1251, 0
6.469, 0.660, 0.021, 1245, 0
6.455, 0.496, -0.035, 1244, 0
6.468, 0.613, -0.003, 1236, 0
6.451, 0.536, 0.017, 1235, 0
6.410, 0.343, 0.059, 1237, 0
6.461, 0.540, -0.009, 1224, 0
6.496, 0.567, 0.022, 1220, 0
6.482, 0.568, -0.049, 1210, 0
6.387, 0.639, 0.017, 1210, 0
6.474, 0.616, -0.015, 1201, 0
6.494, 0.567, 0.001, 1201, 0
6.503, 0.581, -0.000, 1184, 0
6.446, 0.497, 0.031, 1189, 0
6.453, 0.554, -0.008, 1180, 0
6.427, 1.015, 0.081, 1180, 0
6.493, 0.621, -0.005, 1162, 0
6.494, 0.554, 0.010, 1155, 0
6.482, 0.543, -0.007, 1160, 0
6.449, 0.574, -0.012, 1150, 0
6.444, 0.902, -0.115, 1144, 0
6.499, 0.492, 0.024, 1128, 0
6.356, 0.459, 0.005, 1129, 0
6.462, 0.801, 0.020, 1121, 0
6.477, 0.609, 0.007, 1110, 0
6.501, 0.567, 0.012, 1098, 0
6.454, 0.481, -0.017, 1099, 0
6.454, 0.509, 0.019, 1091, 0
6.453, 0.546, 0.035, 1083, 0
6.471, 0.603, -0.008, 1071, 0
6.439, 0.847, 0.041, 1070, 0
6.481, 0.497, 0.042, 1054, 0
6.459, 0.325, -0.109, 1049, 0
6.480, 0.593, 0.020, 1037, 0
6.344, 0.537, 0.027, 1031, 0
6.471, 0.447, -0.029, 1021, 0
6.457, 0.218, -0.167, 1014, 0
6.450, 0.548, -0.081, 1006, 0
6.475, 0.426, 0.004, 993, 0
6.471, 0.356, 0.009, 985, 0
6.467, 0.476, 0.022, 976, 0
6.498, 0.469, 0.000, 962, 0
6.493, 0.432, 0.018, 953, 0
6.495, 0.459, -0.002, 943, 0
6.387, 0.438, -0.001, 937, 0
6.486, 0.447, 0.041, 923, 0
6.485, 0.160, -0.127, 914, 0
6.477, 0.535, 0.007, 905, 0
6.483, 0.360, -0.014, 895, 0
6.452, 0.485, -0.002, 889, 0
6.466, 0.424, 0.017, 877, 0
6.481, 0.774, -0.023, 865, 0
6.507, 0.444, -0.001, 852, 0
6.500, 0.479, 0.017, 842, 0
6.542, 0.452, 0.034, 826, 0
6.514, 0.450, -0.007, 820, 0
6.518, 0.120, 0.142, 808, 0
6.510, 0.333, 0.003, 799, 0
6.521, 0.318, 0.005, 787, 0
6.489, 0.367, 0.022, 777, 0
6.506, 0.357, -0.011, 767, 0
6.498, 0.511, -0.011, 757, 0
6.540, 0.340, -0.001, 741, 0
6.527, 0.446, 0.023, 734, 0
6.524, 0.230, 0.013, 720, 0
6.539, 0.343, 0.018, 708, 0
6.523, 0.405, 0.007, 696, 0
6.516, 0.642, -0.066, 687, 0
6.527, 0.353, 0.024, 675, 0
6.532, 0.420, -0.016, 662, 0
6.520, 0.380, -0.001, 652, 0
6.539, 0.367, 0.012, 638, 0
6.531, 0.344, 0.031, 627, 0
6.516, 0.129, -0.020, 616, 0
6.387, 0.407, 0.005, 603, 0
6.537, 0.068, -0.008, 591, 0
6.543, 0.286, 0.024, 578, 0
6.549, 0.283, -0.028, 566, 0
6.514, 0.462, 0.020, 556, 0
6.551, 0.263, -0.025, 541, 0
6.546, 0.209, 0.037, 529, 0
6.557, 0.358, -0.003, 516, 0
6.523, 0.341, 0.025, 506, 0
6.555, 0.263, -0.005, 491, 0
6.544, 0.301, 0.037, 480, 0
6.551, 0.231, 0.009, 467, 0
6.550, 0.209, 0.017, 454, 0
6.553, 0.245, -0.109, 441, 0
6.541, 0.164, -0.008, 429, 0
6.598, 0.226, 0.004, 413, 0
6.566, 0.142, -0.023, 402, 0
6.581, 0.191, 0.004, 388, 0
6.554, 0.132, -0.001, 376, 0
6.582, 0.130, 0.014, 363, 0
6.595, 0.179, 0.000, 349, 0
6.592, 0.166, -0.010, 336, 0
6.571, 0.413, -0.005, 324, 0
6.581, 0.010, -0.090, 311, 0
6.568, 0.167, -0.018, 298, 0
6.566, 0.137, -0.011, 284, 0
6.579, 0.124, 0.004, 271, 0
6.587, 0.010, 0.178, 258, 0
6.586, 0.212, 0.010, 245, 0
6.592, 0.123, -0.011, 231, 0
6.564, 0.047, -0.012, 218, 0
6.587, -0.014, 0.001, 205, 0
6.561, 0.084, 0.004, 192, 0
6.596, 0.096, 0.090, 178, 0
6.569, 0.045, -0.005, 165, 0
6.585, 0.072, -0.003, 152, 0
6.566, 0.087, -0.006, 138, 0
6.576, 0.096, 0.017, 125, 0
6.605, 0.075, -0.004, 111, 0
6.556, 0.033, -0.003, 98, 0
6.588, -0.045, 0.041, 85, 0
6.575, 0.114, 0.041, 72, 0
6.587, 0.013, -0.011, 58, 0
6.623, 0.023, -0.001, 44, 0
6.580, 0.029, 0.012, 31, 0
6.611, 0.019, 0.019, 17, 0
6.585, 0.012, -0.001, 4, 0
6.606, -0.017, -0.075, -8, 0
6.592, 0.065, 0.169, -22, 0
6.619, 0.003, -0.004, -35, 0
6.579, -0.005, 0.007, -49, 0
6.603, 0.009, -0.005, -62, 0
6.580, -0.012, -0.018, -76, 0
6.605, 0.044, -0.093, -89, 0
6.596, -0.007, -0.003, -102, 0
6.571, -0.038, -0.009, -116, 0
6.569, -0.066, -0.021, -129, 0
6.576, -0.065, -0.013, -143, 0
6.575, -0.083, 0.029, -156, 0
6.613, -0.111, 0.005, -169, 0
6.585, -0.084, 0.015, -183, 0
6.585, -0.064, 0.037, -196, 0
6.572, -0.081, 0.008, -210, 0
6.564, -0.100, 0.002, -223, 0
6.559, -0.124, -0.024, -236, 0
6.600, -0.104, 0.003, -249, 0
6.551, -0.099, 0.002, -264, 0
6.548, -0.087, 0.006, -277, 0
6.572, -0.170, 0.020, -289, 0
6.595, -0.145, 0.030, -301, 0
6.571, -0.172, 0.004, -316, 0
6.545, -0.139, 0.011, -330, 0
6.543, -0.127, -0.006, -343, 0
6.564, -0.145, 0.004, -355, 0
6.542, -0.205, 0.011, -369, 0
6.565, -0.157, 0.065, -381, 0
6.554, -0.153, 0.019, -394, 0
6.531, -0.243, 0.032, -408, 0
6.548, -0.167, 0.003, -420, 0
6.536, -0.190, -0.002, -434, 0
6.496, -0.214, 0.000, -446, 0
6.530, -0.325, -0.044, -460, 0
6.550, -0.216, 0.010, -471, 0
6.547, -0.227, -0.016, -484, 0
6.557, -0.267, -0.001, -496, 0
6.524, -0.377, 0.081, -511, 0
6.497, -0.142, -0.090, -525, 0
6.512, -0.161, 0.047, -536, 0
6.521, -0.152, -0.028, -548, 0
6.512, -0.253, 0.019, -561, 0
6.521, -0.252, 0.010, -572, 0
6.505, -0.258, 0.126, -586, 0
6.500, -0.228, 0.018, -599, 0
6.509, -0.457, 0.105, -610, 0
6.491, -0.229, 0.022, -624, 0
6.506, -0.295, -0.013, -634, 0
6.439, -0.432, -0.038, -652, 0
6.482, -0.554, 0.032, -660, 0
6.492, -0.338, -0.005, -670, 0
6.463, -0.206, 0.030, -685, 0
6.472, -0.296, 0.026, -695, 0
6.484, -0.286, -0.020, -706, 0
6.465, -0.326, 0.005, -720, 0
6.443, -0.315, -0.001, -734, 0
6.479, -0.361, 0.007, -741, 0
6.467, -0.334, -0.007, -753, 0
6.443, -0.311, -0.006, -766, 0
6.454, -0.265, 0.021, -777, 0
6.429, -0.364, 0.027, -791, 0
6.485, -0.369, -0.005, -795, 0
6.455, -0.542, 0.157, -810, 0
6.433, -0.332, -0.015, -823, 0
6.433, -0.314, -0.003, -834, 0
6.451, -0.388, 0.008, -842, 0
6.424, -0.408, 0.005, -861, 0
6.416, -0.471, 0.009, -867, 0
6.369, -0.387, 0.007, -884, 0
6.381, -0.426, 0.065, -893, 0
6.411, -0.335, 0.007, -895, 0
6.405, -0.389, 0.023, -909, 0
6.396, -0.384, -0.024, -921, 0
6.362, -0.319, -0.008, -935, 0
6.400, -0.409, -0.013, -939, 0
6.391, -0.426, -0.019, -950, 0
