0.000, 0.003
0.000, 0.005
0.000, 0.003
0.000, -0.002
0.000, 0.002
0.000, 0.003
0.000, -0.000
0.000, 0.001
0.000, 0.003
0.000, 0.002
0.000, 0.003
0.000, 0.005
0.000, 0.006
0.000, 0.012
0.000, 0.016
0.000, 0.025
0.000, 0.031
0.000, 0.044
0.000, 0.087
0.000, 0.205
0.001, 0.363
0.001, 0.490
0.002, 0.548
0.002, 0.593
0.003, 0.658
0.003, 0.753
0.004, 0.875
0.005, 0.985
0.006, 1.068
0.007, 1.105
0.008, 1.096
0.010, 1.061
0.011, 1.031
0.012, 1.049
0.013, 1.127
0.014, 1.251
0.015, 1.401
0.017, 1.567
0.018, 1.750
0.020, 1.941
0.022, 2.131
0.024, 2.322
0.027, 2.506
0.029, 2.682
0.032, 2.847
0.035, 2.999
0.038, 3.154
0.041, 3.317
0.045, 3.486
0.048, 3.652
0.052, 3.815
0.056, 3.985
0.060, 4.148
0.064, 4.301
0.069, 4.441
0.073, 4.573
0.078, 4.692
0.083, 4.839
0.088, 5.005
0.093, 5.175
0.098, 5.320
0.103, 5.469
0.109, 5.630
0.115, 5.800
0.120, 5.966
0.126, 6.122
0.133, 6.275
0.139, 6.423
0.146, 6.559
0.152, 6.697
0.159, 6.826
0.166, 6.949
0.173, 7.072
0.180, 7.187
0.187, 7.294
0.195, 7.392
0.202, 7.489
0.209, 7.585
0.217, 7.697
0.225, 7.818
0.233, 7.958
0.241, 8.108
0.249, 8.265
0.257, 8.433
0.266, 8.611
0.275, 8.802
0.283, 9.004
0.293, 9.217
0.302, 9.444
0.311, 9.657
0.321, 9.845
0.331, 10.027
0.341, 10.203
0.352, 10.372
0.362, 10.505
0.373, 10.610
0.383, 10.693
0.394, 10.752
0.405, 10.817
0.416, 10.878
0.426, 10.942
0.437, 11.010
0.449, 11.101
0.460, 11.204
0.471, 11.325
0.482, 11.497
0.494, 11.707
0.506, 11.943
0.518, 12.205
0.530, 12.509
0.543, 12.806
0.556, 13.046
0.569, 13.244
0.582, 13.374
0.596, 13.449
0.609, 13.482
0.623, 13.510
0.636, 13.511
0.650, 13.508
0.663, 13.522
0.677, 13.506
0.690, 13.415
0.703, 13.258
0.717, 13.120
0.730, 13.024
0.743, 12.995
0.756, 13.065
0.769, 12.927
0.782, 13.313
0.795, 13.441
0.809, 13.635
0.823, 13.974
0.837, 14.379
0.851, 14.754
0.866, 15.033
0.881, 15.246
0.897, 15.312
0.912, 15.272
0.927, 15.140
0.942, 15.008
0.957, 14.917
0.972, 14.862
0.987, 14.759
1.002, 14.560
1.016, 14.251
1.030, 13.860
1.044, 13.501
1.057, 13.201
1.070, 12.973
1.083, 12.821
1.096, 12.765
1.109, 12.840
1.122, 12.995
1.135, 13.197
1.148, 13.482
1.162, 13.863
1.176, 14.267
1.190, 14.600
1.205, 14.862
1.220, 14.990
1.235, 14.982
1.250, 14.885
1.265, 14.747
1.279, 14.650
1.294, 14.584
1.308, 14.535
1.323, 14.408
1.337, 14.191
1.351, 13.901
1.365, 13.615
1.378, 13.372
1.392, 13.250
1.405, 13.203
1.418, 13.200
1.431, 13.217
1.445, 13.244
1.458, 13.336
1.471, 13.549
1.485, 13.775
1.499, 13.740
1.513, 14.257
1.527, 14.465
1.542, 14.620
1.556, 14.694
1.571, 14.720
1.586, 14.673
1.600, 14.626
1.615, 14.569
1.630, 14.519
1.644, 14.440
1.658, 14.309
1.673, 14.034
1.686, 13.673
1.700, 13.324
1.713, 13.106
1.726, 13.035
1.739, 13.046
1.752, 13.098
1.765, 13.198
1.779, 13.359
1.793, 14.140
1.807, 14.329
1.821, 14.585
1.836, 14.827
1.851, 15.002
1.866, 15.080
1.881, 15.061
1.896, 15.016
1.911, 14.956
1.926, 14.927
1.941, 14.843
1.956, 14.763
1.970, 14.648
1.985, 14.451
1.999, 14.129
2.013, 13.729
2.027, 13.331
2.040, 13.032
2.053, 12.859
2.066, 12.851
2.078, 12.884
2.091, 12.950
2.104, 13.014
2.117, 13.131
2.131, 13.367
2.144, 13.712
2.158, 14.042
2.172, 14.341
2.187, 14.566
2.201, 14.653
2.216, 14.669
2.231, 14.615
2.245, 14.515
2.260, 14.410
2.274, 14.345
2.288, 14.305
2.303, 14.241
2.317, 14.105
2.331, 13.905
2.345, 13.613
2.358, 13.283
2.371, 13.003
2.384, 12.877
2.397, 12.819
2.410, 12.799
2.423, 12.824
2.435, 12.874
2.448, 12.965
2.461, 13.077
2.474, 13.202
2.488, 13.347
2.501, 13.471
2.515, 13.532
2.528, 13.501
2.542, 13.415
2.555, 13.269
2.568, 13.108
2.581, 12.930
2.594, 12.735
2.607, 12.510
2.619, 12.234
2.631, 11.942
2.643, 11.629
2.654, 11.307
2.666, 11.030
2.676, 10.808
2.687, 10.652
2.698, 10.543
2.708, 10.449
2.719, 10.376
2.729, 10.359
2.739, 10.350
2.750, 10.351
2.760, 10.335
2.770, 10.284
2.781, 10.196
2.791, 10.052
2.801, 9.880
2.811, 9.703
2.820, 9.541
2.830, 9.364
2.839, 9.143
2.848, 8.897
2.857, 8.637
2.865, 8.400
2.873, 8.193
2.882, 7.989
2.889, 7.829
2.897, 7.711
2.905, 7.658
2.913, 7.626
2.920, 7.591
2.928, 7.530
2.935, 7.457
2.943, 7.372
2.950, 7.282
2.957, 7.147
2.964, 6.960
2.971, 6.742
2.978, 6.532
2.984, 6.324
2.990, 6.117
2.997, 6.162
3.002, 5.661
3.008, 5.418
3.013, 5.196
3.018, 4.995
3.023, 5.104
3.028, 4.729
3.033, 4.670
3.038, 4.622
3.042, 4.565
3.047, 4.520
3.051, 4.466
3.056, 4.393
3.060, 4.286
3.064, 4.175
3.068, 4.034
3.072, 3.887
3.076, 3.739
3.080, 3.593
3.083, 3.451
3.087, 3.296
3.090, 3.113
3.093, 2.906
3.096, 2.701
3.098, 2.512
3.101, 2.339
3.103, 2.190
3.105, 2.062
3.107, 1.959
3.109, 1.877
3.111, 1.807
3.113, 1.735
3.114, 1.662
3.116, 1.577
3.118, 1.472
3.119, 1.361
3.120, 1.249
3.121, 1.134
3.123, 1.020
3.124, 0.917
3.124, 0.824
3.125, 0.747
3.126, 0.683
3.127, 0.622
3.127, 0.562
3.128, 0.512
3.128, 0.461
3.129, 0.409
3.129, 0.352
3.129, 0.293
3.130, 0.232
3.130, 0.178
3.130, 0.134
3.130, 0.098
3.130, 0.074
3.130, 0.058
3.130, 0.049
3.130, 0.032
3.130, 0.014
3.130, -0.006
3.130, -0.021
3.130, -0.039
