0.000, 0.001
0.000, -0.003
-0.000, -0.003
-0.000, -0.000
-0.000, -0.000
-0.000, -0.003
-0.000, -0.003
-0.000, -0.001
-0.000, -0.001
-0.000, -0.000
-0.000, 0.002
-0.000, 0.002
-0.000, 0.001
-0.000, 0.015
0.000, 0.060
0.000, 0.121
0.000, 0.189
0.000, 0.244
0.001, 0.277
0.001, 0.330
0.001, 0.450
0.002, 0.605
0.003, 0.778
0.004, 0.932
0.005, 1.029
0.006, 1.138
0.007, 1.186
0.008, 1.192
0.009, 1.182
0.010, 1.166
0.011, 1.153
0.013, 1.173
0.014, 1.246
0.015, 1.363
0.017, 1.497
0.018, 1.358
0.020, 1.761
0.021, 1.915
0.023, 2.075
0.026, 2.288
0.028, 2.510
0.031, 2.725
0.033, 2.931
0.036, 3.132
0.040, 3.322
0.043, 3.494
0.047, 3.642
0.050, 3.774
0.054, 3.890
0.058, 3.994
0.062, 4.093
0.066, 4.183
0.071, 4.280
0.075, 4.384
0.079, 4.490
0.084, 4.610
0.089, 4.748
0.093, 4.890
0.098, 5.038
0.103, 5.186
0.109, 5.352
0.114, 5.525
0.120, 5.710
0.126, 5.882
0.132, 6.043
0.138, 6.183
0.144, 6.303
0.150, 6.426
0.157, 6.522
0.163, 6.591
0.170, 6.641
0.177, 6.682
0.183, 6.720
0.190, 6.749
0.197, 6.811
0.204, 6.890
0.211, 6.979
0.218, 7.089
0.225, 7.237
0.232, 7.390
0.240, 7.582
0.247, 7.797
0.255, 8.012
0.263, 8.221
0.272, 8.425
0.280, 8.620
0.289, 8.800
0.298, 8.947
0.307, 9.060
0.316, 9.141
0.325, 9.219
0.334, 9.279
0.344, 9.321
0.353, 9.364
0.362, 9.419
0.372, 9.490
0.381, 9.577
0.391, 9.655
0.401, 9.720
0.410, 9.790
0.420, 9.869
0.430, 9.950
0.440, 10.003
0.450, 10.047
0.460, 10.095
0.470, 10.199
0.481, 10.311
0.491, 10.440
0.501, 10.585
0.512, 10.763
0.523, 10.976
0.534, 11.189
0.545, 11.374
0.557, 11.521
0.568, 11.621
0.580, 11.679
0.592, 11.676
0.603, 11.626
0.615, 11.540
0.626, 11.451
0.638, 11.357
0.649, 11.259
0.660, 11.140
0.671, 11.000
0.682, 10.867
0.693, 10.703
0.704, 10.540
0.714, 10.396
0.725, 10.318
0.735, 10.284
0.745, 10.294
0.755, 10.343
0.766, 10.430
0.776, 10.571
0.787, 10.703
0.798, 10.849
0.809, 10.980
0.820, 11.083
0.831, 11.156
0.842, 11.178
0.853, 11.144
0.864, 11.094
0.875, 11.035
0.886, 10.988
0.897, 10.924
0.908, 10.867
0.919, 10.809
0.930, 10.757
0.941, 10.712
0.951, 10.682
0.962, 10.684
0.973, 10.685
0.983, 10.696
0.994, 10.699
1.005, 10.701
1.015, 10.703
1.026, 10.712
1.037, 10.724
1.048, 10.729
1.058, 10.730
1.069, 10.711
1.080, 10.657
1.090, 10.574
1.101, 10.482
1.111, 10.391
1.122, 10.268
1.132, 10.141
1.142, 9.990
1.152, 9.848
1.162, 9.724
1.171, 9.614
1.181, 9.517
1.190, 9.427
1.200, 9.336
1.209, 9.237
1.218, 9.159
1.227, 9.080
1.236, 8.993
1.245, 8.902
1.254, 8.784
1.263, 8.666
1.271, 8.539
1.280, 8.399
1.288, 8.234
1.296, 8.060
1.304, 7.882
1.312, 7.711
1.320, 7.554
1.327, 7.398
1.335, 7.525
1.342, 7.122
1.349, 7.019
1.356, 6.903
1.363, 6.797
1.370, 6.697
1.376, 6.592
1.383, 6.500
1.389, 6.408
1.396, 6.313
1.402, 5.956
1.408, 5.938
1.414, 5.812
1.419, 5.659
1.425, 5.521
1.430, 5.407
1.436, 5.304
1.441, 5.203
1.446, 5.103
1.451, 5.010
1.456, 4.907
1.461, 4.806
1.466, 4.693
1.470, 4.587
1.475, 4.483
1.479, 4.381
1.484, 4.273
1.488, 4.164
1.492, 4.053
1.496, 3.927
1.500, 3.791
1.504, 3.635
1.507, 3.490
1.511, 3.327
1.514, 3.175
1.517, 3.033
1.520, 2.903
1.523, 2.795
1.525, 2.698
1.528, 2.595
1.531, 2.488
1.533, 2.385
1.535, 2.285
1.538, 2.186
1.540, 2.076
1.542, 1.958
1.544, 1.843
1.546, 1.726
1.547, 1.602
1.549, 1.477
1.550, 1.355
1.551, 1.240
1.553, 1.130
1.554, 1.016
1.555, 0.903
1.556, 1.065
1.557, 0.693
1.557, 0.601
1.558, 0.510
1.558, 0.427
1.559, 0.351
1.559, 0.307
1.559, 0.289
1.559, 0.277
1.560, 0.270
1.560, 0.251
1.560, 0.221
1.560, 0.181
1.561, 0.136
1.561, 0.092
1.561, 0.058
1.561, 0.030
1.561, 0.004
1.561, -0.015
1.561, -0.032
1.561, -0.043
