2090, 2771, 2431, 2109, 3165, 2460
-0.003, -0.000, -0.000, 30.331
2085, 2772, 2427, 2109, 3165, 2460
-0.003, -0.000, -0.000, 30.331
2086, 2771, 2428, 2109, 3165, 2461
-0.003, -0.000, -0.000, 32.726
2086, 2771, 2428, 2110, 3165, 2461
0.052, -0.000, -0.000, 209.957
2088, 2769, 2434, 2112, 3169, 2461
0.383, -0.001, -0.002, -115.766
2088, 2771, 2437, 2112, 3169, 2461
1.034, -0.002, -0.002, -240.307
2088, 2770, 2439, 2113, 3169, 2465
1.446, -0.003, -0.002, -46.310
2088, 2773, 2437, 2113, 3167, 2468
1.748, -0.003, -0.000, 25.540
2089, 2775, 2434, 2113, 3160, 2472
2.186, -0.002, 0.005, 312.943
2087, 2785, 2432, 2115, 3152, 2477
3.057, 0.005, 0.011, 181.217
2087, 2790, 2432, 2118, 3146, 2487
4.293, 0.021, 0.015, 71.046
2089, 2796, 2434, 2121, 3144, 2491
5.802, 0.045, 0.017, 51.886
2092, 2800, 2438, 2126, 3142, 2500
7.658, 0.078, 0.019, 126.131
2097, 2803, 2446, 2133, 3141, 2507
9.777, 0.120, 0.020, -106.186
2100, 2804, 2457, 2140, 3140, 2519
12.161, 0.169, 0.021, -60.680
2107, 2807, 2466, 2148, 3143, 2530
14.679, 0.220, 0.020, -55.890
2114, 2813, 2477, 2159, 3138, 2542
17.191, 0.274, 0.022, -12.780
2121, 2819, 2488, 2171, 3141, 2552
19.612, 0.329, 0.023, 80.626
2130, 2816, 2501, 2184, 3142, 2566
22.001, 0.385, 0.023, 97.391
2141, 2818, 2514, 2199, 3146, 2575
24.256, 0.437, 0.022, -235.517
2152, 2814, 2528, 2214, 3148, 2585
26.317, 0.480, 0.020, 61.466
2162, 2814, 2545, 2229, 3155, 2595
28.125, 0.513, 0.017, -67.865
2171, 2808, 2562, 2245, 3158, 2597
29.722, 0.537, 0.013, 6.380
2183, 2806, 2580, 2260, 3170, 2604
31.170, 0.551, 0.008, 94.996
2196, 2802, 2601, 2279, 3173, 2611
32.746, 0.560, 0.004, -17.570
2208, 2802, 2617, 2299, 3177, 2619
34.627, 0.567, 0.003, -43.915
2231, 2802, 2632, 2324, 3177, 2629
36.627, 0.571, 0.002, -209.171
2252, 2805, 2647, 2347, 3178, 2641
38.426, 0.574, 0.002, -206.776
2266, 2805, 2662, 2368, 3180, 2649
39.973, 0.576, 0.001, -252.282
2280, 2807, 2670, 2382, 3182, 2657
41.080, 0.577, 0.000, -39.125
2295, 2811, 2678, 2396, 3182, 2662
42.046, 0.577, 0.001, -67.865
2308, 2809, 2685, 2406, 3183, 2671
42.896, 0.578, 0.001, -12.780
2320, 2809, 2691, 2418, 3183, 2676
43.683, 0.579, 0.001, -91.815
2331, 2810, 2699, 2428, 3185, 2683
44.386, 0.580, 0.001, -63.075
2340, 2812, 2705, 2437, 3185, 2687
45.016, 0.581, 0.002, -194.801
2345, 2811, 2710, 2442, 3187, 2691
45.336, 0.581, 0.001, -233.122
2346, 2812, 2708, 2443, 3187, 2690
45.345, 0.581, 0.001, -22.360
2344, 2812, 2708, 2443, 3185, 2691
45.345, 0.581, 0.002, -53.495
2346, 2812, 2710, 2441, 3185, 2691
45.345, 0.581, 0.002, -17.570
2347, 2809, 2708, 2442, 3185, 2691
45.345, 0.581, 0.001, -127.741
2339, 2807, 2713, 2441, 3192, 2684
45.345, 0.581, -0.001, -237.912
2330, 2807, 2711, 2434, 3188, 2680
45.113, 0.582, -0.002, -5.595
2315, 2806, 2701, 2420, 3190, 2670
44.135, 0.584, -0.003, 42.306
2298, 2803, 2689, 2402, 3186, 2662
42.862, 0.588, -0.003, -65.470
2280, 2805, 2673, 2383, 3185, 2652
41.532, 0.591, -0.002, -7.990
2261, 2802, 2663, 2365, 3179, 2643
40.132, 0.594, -0.002, 35.121
2246, 2803, 2649, 2347, 3182, 2634
38.763, 0.597, -0.002, -137.321
2231, 2801, 2634, 2328, 3176, 2629
37.364, 0.598, -0.000, 47.096
2214, 2804, 2624, 2310, 3177, 2621
35.834, 0.597, 0.001, -120.556
2198, 2803, 2610, 2290, 3172, 2610
34.046, 0.594, 0.002, 104.576
2184, 2803, 2593, 2266, 3174, 2598
31.990, 0.589, 0.003, -63.075
2165, 2797, 2581, 2246, 3172, 2586
29.861, 0.584, 0.002, 56.676
2156, 2798, 2568, 2228, 3173, 2571
27.721, 0.581, 0.000, -209.171
2141, 2792, 2557, 2212, 3172, 2557
25.576, 0.583, -0.002, -170.851
2135, 2794, 2545, 2196, 3170, 2549
23.461, 0.586, -0.002, -149.296
2122, 2796, 2531, 2184, 3167, 2537
21.389, 0.589, -0.001, -0.805
2117, 2796, 2516, 2170, 3164, 2531
19.318, 0.589, 0.001, 83.021
2109, 2797, 2502, 2160, 3159, 2522
17.257, 0.585, 0.003, 80.626
2106, 2797, 2493, 2151, 3155, 2517
15.172, 0.577, 0.005, 315.338
2101, 2800, 2478, 2142, 3149, 2510
13.014, 0.564, 0.007, -87.025
2096, 2799, 2464, 2133, 3145, 2502
10.752, 0.544, 0.009, -106.186
2092, 2800, 2453, 2127, 3142, 2494
8.554, 0.523, 0.011, 183.612
2089, 2797, 2443, 2122, 3142, 2488
6.545, 0.501, 0.011, 118.946
2090, 2798, 2436, 2118, 3140, 2481
4.705, 0.480, 0.012, 37.516
2086, 2796, 2430, 2116, 3139, 2476
3.071, 0.460, 0.013, 109.366
2087, 2796, 2421, 2113, 3138, 2471
1.621, 0.441, 0.013, -91.815
2085, 2795, 2416, 2109, 3136, 2468
0.204, 0.421, 0.014, -70.260
2083, 2794, 2410, 2111, 3135, 2462
-1.229, 0.400, 0.016, -137.321
2083, 2793, 2401, 2106, 3130, 2459
-2.953, 0.372, 0.017, 35.121
2083, 2797, 2392, 2104, 3128, 2453
-4.945, 0.337, 0.019, -51.100
2082, 2797, 2388, 2102, 3125, 2448
-7.111, 0.295, 0.019, 202.772
2078, 2796, 2377, 2101, 3126, 2442
-9.383, 0.251, 0.020, 59.071
2077, 2792, 2371, 2099, 3123, 2436
-11.597, 0.207, 0.020, -3.200
2079, 2794, 2364, 2097, 3123, 2430
-13.799, 0.162, 0.021, 66.256
2078, 2796, 2359, 2096, 3119, 2426
-15.877, 0.115, 0.024, -3.200
2076, 2797, 2352, 2095, 3121, 2421
-17.866, 0.068, 0.024, 178.822
2075, 2794, 2349, 2096, 3119, 2417
-19.735, 0.024, 0.024, 224.327
2079, 2795, 2344, 2093, 3123, 2414
-21.553, -0.019, 0.023, 66.256
2077, 2790, 2342, 2095, 3122, 2408
-23.299, -0.058, 0.022, 11.170
2075, 2789, 2338, 2092, 3124, 2406
-25.073, -0.098, 0.022, 18.355
2077, 2786, 2335, 2092, 3124, 2401
-26.819, -0.135, 0.021, 133.316
2075, 2785, 2333, 2091, 3127, 2399
-28.497, -0.170, 0.020, 47.096
2077, 2784, 2327, 2089, 3128, 2395
-30.144, -0.202, 0.019, 6.380
2075, 2782, 2325, 2089, 3132, 2393
-31.757, -0.233, 0.019, 56.676
2075, 2781, 2322, 2089, 3128, 2387
-33.465, -0.266, 0.019, 154.872
2077, 2781, 2320, 2090, 3129, 2386
-35.176, -0.299, 0.019, 85.416
2075, 2779, 2315, 2087, 3130, 2382
-36.919, -0.331, 0.018, 130.921
2074, 2775, 2314, 2088, 3134, 2378
-38.616, -0.361, 0.017, 255.462
2074, 2774, 2310, 2088, 3134, 2375
-40.154, -0.387, 0.017, 118.946
2075, 2773, 2308, 2086, 3131, 2377
-41.467, -0.410, 0.018, 169.242
2075, 2774, 2308, 2086, 3135, 2371
-42.480, -0.428, 0.018, 51.886
2074, 2776, 2306, 2087, 3132, 2370
-43.462, -0.446, 0.018, -110.976
2073, 2773, 2302, 2088, 3135, 2370
-44.570, -0.466, 0.017, -94.210
2074, 2772, 2300, 2085, 3135, 2366
-45.897, -0.488, 0.017, -228.332
2073, 2772, 2299, 2087, 3136, 2365
-47.569, -0.517, 0.017, -15.175
2073, 2771, 2294, 2086, 3132, 2363
-49.499, -0.551, 0.019, -101.396
2074, 2773, 2290, 2085, 3131, 2358
-51.409, -0.589, 0.021, -41.520
2074, 2770, 2288, 2084, 3126, 2360
-53.266, -0.629, 0.022, 90.206
2075, 2769, 2283, 2083, 3128, 2354
-55.013, -0.668, 0.023, -27.150
2072, 2758, 2278, 2083, 3123, 2353
-56.571, -0.705, 0.024, 6.380
2073, 2759, 2277, 2084, 3126, 2349
-58.010, -0.740, 0.024, 238.697
2072, 2761, 2275, 2083, 3120, 2349
-59.228, -0.770, 0.024, 197.982
2072, 2762, 2277, 2084, 3122, 2347
-60.004, -0.788, 0.023, 133.316
2072, 2763, 2274, 2082, 3119, 2345
-60.469, -0.799, 0.023, 56.676
2074, 2764, 2274, 2082, 3121, 2344
-60.768, -0.806, 0.022, 66.256
2074, 2763, 2274, 2082, 3118, 2344
-60.955, -0.810, 0.023, -137.321
2074, 2766, 2274, 2081, 3119, 2344
-61.331, -0.819, 0.022, -12.780
2071, 2770, 2275, 2082, 3116, 2342
-61.733, -0.828, 0.023, 238.697
2073, 2774, 2276, 2082, 3116, 2345
-61.799, -0.829, 0.023, 44.701
2073, 2774, 2274, 2081, 3116, 2342
-61.799, -0.829, 0.023, -5.595
2072, 2774, 2274, 2081, 3115, 2342
-61.799, -0.829, 0.023, 6.380
2072, 2773, 2273, 2082, 3114, 2342
-61.799, -0.829, 0.023, -7.990
2070, 2773, 2272, 2081, 3115, 2342
-61.799, -0.829, 0.023, -0.805
2073, 2774, 2272, 2081, 3114, 2342
-61.799, -0.829, 0.023, 15.960
2072, 2773, 2273, 2082, 3115, 2344
-61.799, -0.829, 0.023, -0.805
2071, 2775, 2273, 2081, 3114, 2341
-61.799, -0.829, 0.024, 291.388
2072, 2772, 2272, 2081, 3113, 2346
-61.637, -0.825, 0.027, 267.437
2073, 2771, 2271, 2082, 3114, 2347
-60.918, -0.804, 0.029, 176.427
2070, 2769, 2274, 2083, 3116, 2350
-60.030, -0.778, 0.029, 1.590
2072, 2766, 2275, 2082, 3118, 2350
-59.199, -0.754, 0.029, -24.755
2074, 2762, 2280, 2084, 3119, 2350
-58.454, -0.733, 0.028, -122.951
2072, 2762, 2278, 2083, 3121, 2350
-57.919, -0.718, 0.027, 293.783
2074, 2763, 2279, 2084, 3119, 2352
-57.167, -0.697, 0.029, 109.366
2075, 2771, 2276, 2085, 3117, 2356
-56.072, -0.663, 0.033, 174.032
2073, 2776, 2280, 2084, 3111, 2358
-54.472, -0.609, 0.034, 269.832
2073, 2787, 2281, 2085, 3111, 2360
-52.508, -0.539, 0.036, 47.096
2070, 2788, 2286, 2086, 3110, 2363
-50.411, -0.466, 0.034, -221.147
2073, 2788, 2293, 2086, 3118, 2366
-48.422, -0.402, 0.030, -24.755
2073, 2783, 2295, 2086, 3123, 2370
-46.543, -0.349, 0.026, -3.200
2074, 2780, 2301, 2086, 3128, 2371
-44.693, -0.305, 0.022, 66.256
2073, 2779, 2307, 2088, 3127, 2374
-42.860, -0.266, 0.021, -0.805
2074, 2779, 2309, 2088, 3129, 2377
-41.031, -0.227, 0.022, 126.131
2074, 2781, 2311, 2088, 3125, 2379
-39.186, -0.187, 0.022, 68.651
2075, 2783, 2313, 2088, 3125, 2383
-37.275, -0.144, 0.023, 123.736
2073, 2783, 2318, 2090, 3122, 2386
-35.279, -0.098, 0.023, 83.021
2078, 2786, 2324, 2090, 3124, 2389
-33.299, -0.051, 0.023, -87.025
2075, 2786, 2328, 2089, 3125, 2391
-31.584, -0.013, 0.021, -134.926
2077, 2783, 2329, 2090, 3130, 2395
-30.114, 0.017, 0.020, 15.960
2076, 2779, 2335, 2090, 3133, 2394
-28.852, 0.040, 0.017, 3.985
2076, 2777, 2339, 2090, 3135, 2397
-27.670, 0.059, 0.015, -101.396
2078, 2776, 2345, 2090, 3139, 2399
-26.328, 0.077, 0.012, 27.936
2076, 2775, 2350, 2090, 3139, 2402
-24.937, 0.094, 0.012, 140.501
2078, 2777, 2351, 2091, 3140, 2404
-23.407, 0.112, 0.012, 152.477
2079, 2776, 2356, 2092, 3137, 2408
-21.829, 0.132, 0.012, 35.121
2078, 2776, 2361, 2092, 3142, 2410
-20.328, 0.149, 0.011, -144.506
2079, 2774, 2367, 2093, 3143, 2413
-18.969, 0.164, 0.010, -125.346
2078, 2774, 2368, 2093, 3145, 2416
-17.682, 0.176, 0.010, 145.291
2080, 2773, 2372, 2093, 3146, 2419
-16.357, 0.189, 0.009, 102.181
2081, 2773, 2379, 2095, 3147, 2423
-14.885, 0.202, 0.009, 92.601
2080, 2770, 2383, 2096, 3147, 2426
-13.170, 0.216, 0.008, 174.032
2079, 2774, 2389, 2098, 3150, 2430
-11.263, 0.232, 0.008, 66.256
2082, 2772, 2397, 2098, 3150, 2439
-9.273, 0.246, 0.006, 90.206
2083, 2775, 2404, 2101, 3153, 2438
-7.304, 0.258, 0.006, 25.540
2082, 2774, 2411, 2102, 3151, 2444
-5.564, 0.268, 0.005, -146.901
2084, 2775, 2414, 2104, 3157, 2447
-4.161, 0.275, 0.005, -65.470
2084, 2774, 2418, 2106, 3154, 2453
-2.978, 0.281, 0.006, -89.420
2084, 2776, 2421, 2107, 3157, 2455
-1.821, 0.288, 0.006, 106.971
2085, 2780, 2424, 2109, 3152, 2461
-0.505, 0.297, 0.007, 13.565
2085, 2781, 2431, 2112, 3155, 2465
0.897, 0.307, 0.007, -70.260
2088, 2779, 2439, 2114, 3156, 2469
2.209, 0.315, 0.006, -113.371
2092, 2780, 2444, 2116, 3160, 2470
3.164, 0.320, 0.004, -108.581
2090, 2776, 2450, 2117, 3162, 2469
3.811, 0.322, 0.001, -163.666
