15.93, -0.20, -0.086, -61.78, -0.467, 2327.5, 35.11, -1.84, -0.164, 200.0, -1.948, 0.0, 257.14, -1.964, 3.809, -4.086
15.67, -0.18, -0.088, -64.36, -0.291, 1120.4, 36.10, -2.01, -0.174, 200.0, -2.006, 0.0, 260.79, -2.023, 3.892, -4.743
15.28, -0.14, -0.092, -59.21, -1.481, -132.2, 37.08, -2.18, -0.184, 200.0, -2.064, -0.0, 264.83, -2.082, 3.904, -3.318
15.27, -0.14, -0.101, 18.02, -2.069, 10274.1, 38.06, -2.37, -0.195, 200.0, -2.122, 0.0, 267.82, -2.140, 3.180, -2.641
15.49, -0.17, -0.115, 18.02, -1.804, -26206.8, 39.04, -2.57, -0.205, 200.0, -2.180, 0.0, 270.21, -2.197, 3.219, -4.184
15.36, -0.15, -0.120, -59.21, -0.955, 6578.6, 40.02, -2.78, -0.216, 200.0, -2.237, -0.0, 273.46, -2.256, 4.043, -4.535
15.08, -0.12, -0.126, -54.06, -1.167, -1667.4, 40.99, -3.00, -0.228, 200.0, -2.295, -0.0, 277.18, -2.316, 4.051, -4.493
14.79, -0.08, -0.131, -28.32, -1.128, -3260.1, 41.97, -3.23, -0.239, 200.0, -2.353, 0.0, 280.89, -2.375, 3.854, -4.694
14.66, -0.06, -0.137, -43.76, -1.118, -3023.0, 42.94, -3.47, -0.251, 200.0, -2.411, 0.0, 284.13, -2.434, 4.061, -5.151
14.42, -0.03, -0.148, -5.15, -3.882, 10377.1, 43.90, -3.73, -0.263, 200.0, -2.469, 0.0, 287.80, -2.492, 3.734, -1.396
14.75, -0.08, -0.168, 72.08, -4.376, 6652.9, 44.87, -4.00, -0.276, 200.0, -2.527, 0.0, 289.88, -2.548, 2.997, -0.823
15.41, -0.20, -0.188, 154.45, -3.595, -20101.9, 45.83, -4.27, -0.289, 200.0, -2.585, 0.0, 290.92, -2.604, 2.193, -2.266
16.08, -0.34, -0.205, 115.84, -3.185, 6231.3, 46.79, -4.56, -0.302, 200.0, -2.643, 0.0, 291.82, -2.661, 2.597, -2.393
16.52, -0.43, -0.219, 15.45, -2.550, -2369.2, 47.74, -4.87, -0.315, 200.0, -2.701, 0.0, 293.40, -2.718, 3.629, -3.242
16.46, -0.42, -0.233, -18.02, -2.362, -18971.5, 48.69, -5.18, -0.329, 200.0, -2.759, 0.0, 296.45, -2.776, 4.015, -4.244
16.36, -0.39, -0.243, -18.02, -2.058, 2114.3, 49.63, -5.51, -0.343, 200.0, -2.816, -0.0, 299.60, -2.835, 4.067, -4.038
16.26, -0.37, -0.252, -33.47, -1.642, -1296.2, 50.57, -5.86, -0.357, 200.0, -2.874, -0.0, 302.69, -2.893, 4.273, -4.739
16.08, -0.32, -0.264, -10.30, -3.805, 18393.2, 51.51, -6.21, -0.371, 200.0, -2.932, 0.0, 306.05, -2.952, 4.097, -1.374
16.18, -0.35, -0.283, 46.34, -3.226, -17982.3, 52.43, -6.58, -0.386, 200.0, -2.990, -0.0, 308.61, -3.008, 3.575, -2.989
16.41, -0.42, -0.298, 48.91, -2.643, 7531.8, 53.36, -6.97, -0.401, 200.0, -3.048, -0.0, 310.67, -3.066, 3.586, -3.842
16.57, -0.47, -0.311, 18.02, -2.582, 706.0, 54.28, -7.36, -0.417, 200.0, -3.106, 0.0, 312.90, -3.124, 3.934, -3.880
16.76, -0.53, -0.326, 59.21, -3.122, -4460.0, 55.19, -7.78, -0.432, 200.0, -3.164, 0.0, 315.05, -3.182, 3.561, -3.519
16.92, -0.59, -0.342, -2.57, -3.223, -2146.4, 56.09, -8.20, -0.448, 200.0, -3.222, 0.0, 317.24, -3.239, 4.218, -3.629
17.00, -0.61, -0.359, 66.93, -3.817, 1125.2, 56.99, -8.64, -0.465, 200.0, -3.280, 0.0, 319.67, -3.297, 3.566, -2.618
17.41, -0.78, -0.378, 113.27, -3.885, -822.0, 57.88, -9.10, -0.481, 200.0, -3.338, 0.0, 320.98, -3.354, 3.130, -2.657
17.64, -0.87, -0.395, -33.47, -2.402, 691.7, 58.76, -9.57, -0.498, 200.0, -3.395, 0.0, 322.85, -3.411, 4.632, -4.773
17.51, -0.81, -0.414, 10.30, -4.816, -19376.2, 59.64, -10.05, -0.515, 200.0, -3.453, -0.0, 325.83, -3.468, 4.247, -2.424
17.78, -0.94, -0.434, 92.67, -3.814, 5215.8, 60.50, -10.55, -0.532, 200.0, -3.511, -0.0, 327.44, -3.525, 3.455, -2.816
18.25, -1.16, -0.453, 118.41, -3.726, -2534.4, 61.36, -11.07, -0.550, 200.0, -3.569, 0.0, 328.36, -3.582, 3.219, -2.865
18.76, -1.41, -0.471, 110.69, -3.557, 3146.6, 62.21, -11.60, -0.568, 200.0, -3.627, 0.0, 329.07, -3.640, 3.315, -3.140
19.21, -1.65, -0.490, 97.82, -4.563, 22522.3, 63.04, -12.15, -0.586, 200.0, -3.685, 0.0, 329.92, -3.697, 3.465, -0.920
19.33, -1.72, -0.512, 33.47, -5.390, 18520.2, 63.87, -12.71, -0.605, 200.0, -3.741, 0.0, 331.77, -3.753, 4.145, 0.225
19.87, -2.04, -0.541, 195.64, -5.638, -16677.0, 64.69, -13.28, -0.624, 200.0, -3.783, -0.0, 331.94, -3.792, 2.536, -0.352
20.91, -2.68, -0.569, 283.17, -5.429, 399.5, 65.50, -13.87, -0.643, 200.0, -3.808, 0.0, 330.24, -3.814, 1.645, -0.395
21.95, -3.37, -0.596, 190.49, -5.405, 9656.2, 66.29, -14.48, -0.662, 200.0, -3.815, 0.0, 328.35, -3.818, 2.554, -0.108
22.54, -3.79, -0.625, 95.25, -6.003, 11435.7, 67.07, -15.10, -0.681, 200.0, -3.815, -0.0, 327.90, -3.816, 3.511, 1.002
23.10, -4.21, -0.655, 236.83, -5.950, -1011.2, 67.84, -15.74, -0.700, 200.0, -3.815, -0.0, 327.32, -3.813, 2.097, 1.162
24.33, -5.19, -0.685, 386.14, -5.997, 2535.8, 68.60, -16.39, -0.719, 200.0, -3.815, 0.0, 323.99, -3.810, 0.567, 1.402
25.87, -6.49, -0.714, 419.60, -5.685, -2534.4, 69.35, -17.06, -0.738, 200.0, -3.815, 0.0, 319.31, -3.807, 0.174, 1.470
27.34, -7.81, -0.741, 252.27, -4.688, 21686.4, 70.08, -17.74, -0.757, 200.0, -3.815, 0.0, 314.66, -3.805, 1.790, -0.231
27.95, -8.38, -0.763, 92.67, -4.148, 6516.3, 70.80, -18.43, -0.776, 200.0, -3.815, 0.0, 313.73, -3.804, 3.382, -0.332
28.47, -8.89, -0.783, 200.79, -4.550, -12955.2, 71.51, -19.14, -0.795, 200.0, -3.815, 0.0, 313.19, -3.803, 2.303, 0.743
29.45, -9.90, -0.808, 337.22, -5.146, 4942.8, 72.20, -19.86, -0.814, 200.0, -3.815, 0.0, 310.20, -3.801, 0.906, 1.047
30.72, -11.26, -0.833, 342.37, -5.047, 6209.8, 72.88, -20.59, -0.834, 200.0, -3.815, -0.0, 305.79, -3.800, 0.800, 1.312
31.44, -12.08, -0.853, 154.45, -3.366, 3606.4, 73.55, -21.34, -0.853, 200.0, -3.815, 0.0, 303.96, -3.799, 2.663, -0.622
31.99, -12.73, -0.871, 205.94, -3.742, -20257.6, 74.20, -22.10, -0.872, 200.0, -3.815, 0.0, 303.03, -3.799, 2.144, -0.136
32.75, -13.65, -0.890, 254.85, -3.651, 5591.9, 74.83, -22.87, -0.891, 200.0, -3.815, 0.0, 300.99, -3.799, 1.634, -0.121
33.31, -14.36, -0.908, 118.41, -3.691, 7486.3, 75.46, -23.65, -0.910, 200.0, -3.815, 0.0, 299.81, -3.799, 2.991, -0.164
33.74, -14.91, -0.928, 180.20, -4.522, 1944.3, 76.06, -24.45, -0.929, 200.0, -3.807, 0.0, 299.02, -3.790, 2.372, 0.905
34.43, -15.87, -0.950, 262.57, -4.343, 4001.6, 76.65, -25.26, -0.948, 200.0, -3.782, -0.0, 296.58, -3.764, 1.523, 0.664
35.11, -16.84, -0.972, 200.79, -4.068, 8379.7, 77.23, -26.07, -0.967, 200.0, -3.739, 0.0, 294.13, -3.720, 2.116, 0.364
35.66, -17.67, -0.993, 254.85, -4.720, -7269.4, 77.79, -26.90, -0.985, 200.0, -3.682, 0.0, 292.27, -3.662, 1.558, 1.684
36.44, -18.91, -1.016, 306.33, -4.327, 6679.2, 78.33, -27.74, -1.004, 200.0, -3.624, 0.0, 288.72, -3.603, 1.002, 1.045
37.17, -20.12, -1.036, 257.42, -3.778, -1969.2, 78.86, -28.59, -1.021, 200.0, -3.566, 0.0, 285.58, -3.544, 1.455, 0.506
37.74, -21.09, -1.053, 234.26, -3.499, -8241.8, 79.38, -29.45, -1.039, 200.0, -3.508, -0.0, 283.55, -3.486, 1.667, 0.479
38.42, -22.32, -1.071, 303.76, -3.557, 3060.3, 79.88, -30.31, -1.057, 200.0, -3.450, 0.0, 280.65, -3.428, 0.938, 0.568
38.96, -23.33, -1.088, 141.58, -3.005, 8219.2, 80.36, -31.19, -1.074, 200.0, -3.393, 0.0, 278.57, -3.370, 2.539, -0.232
39.25, -23.91, -1.103, 159.60, -3.450, -10260.8, 80.83, -32.07, -1.090, 200.0, -3.335, -0.0, 278.12, -3.312, 2.361, 0.733
39.77, -24.97, -1.121, 301.19, -3.823, 3160.9, 81.29, -32.96, -1.107, 200.0, -3.277, 0.0, 275.70, -3.254, 0.919, 1.153
40.33, -26.16, -1.139, 198.22, -3.168, 2241.2, 81.73, -33.86, -1.123, 200.0, -3.219, 0.0, 272.86, -3.195, 1.916, 0.133
40.73, -27.03, -1.154, 200.79, -2.821, -2203.9, 82.15, -34.76, -1.139, 200.0, -3.161, 0.0, 271.54, -3.137, 1.879, 0.085
