6.77, -0.00, -0.002, 191.30, -0.242, -904.9, 6.48, -0.01, -0.004, 180.0, -0.252, 0.0, 176.74, -0.272, 0.105, -0.207
6.96, -0.00, -0.002, 192.58, -0.261, -921.7, 6.66, -0.01, -0.004, 180.0, -0.261, 0.0, 176.61, -0.282, 0.090, -0.201
7.15, -0.00, -0.002, 195.13, -0.268, -885.8, 6.84, -0.01, -0.004, 180.0, -0.271, 0.0, 176.45, -0.291, 0.064, -0.202
7.34, -0.00, -0.003, 191.30, -0.276, -1264.2, 7.02, -0.01, -0.004, 180.0, -0.280, 0.0, 176.30, -0.301, 0.095, -0.205
7.53, -0.00, -0.003, 188.75, -0.292, -1606.7, 7.20, -0.01, -0.005, 180.0, -0.289, 0.0, 176.18, -0.310, 0.116, -0.201
7.73, -0.00, -0.003, 193.85, -0.298, -1292.9, 7.38, -0.01, -0.005, 180.0, -0.299, 0.0, 176.06, -0.320, 0.067, -0.205
7.92, -0.01, -0.003, 190.03, -0.279, -864.2, 7.56, -0.01, -0.005, 180.0, -0.308, 0.0, 175.92, -0.329, 0.099, -0.230
8.10, -0.01, -0.004, 176.00, -0.240, -500.2, 7.74, -0.01, -0.006, 180.0, -0.317, -0.0, 175.88, -0.339, 0.224, -0.280
8.28, -0.01, -0.004, 188.75, -0.204, -598.4, 7.92, -0.01, -0.006, 180.0, -0.327, 0.0, 175.86, -0.350, 0.108, -0.338
8.47, -0.01, -0.004, 186.20, -0.176, -837.9, 8.10, -0.01, -0.006, 180.0, -0.336, -0.0, 175.77, -0.361, 0.129, -0.398
8.66, -0.01, -0.004, 183.65, -0.168, -1786.3, 8.28, -0.01, -0.006, 180.0, -0.346, 0.0, 175.71, -0.373, 0.151, -0.444
8.84, -0.01, -0.004, 191.30, -0.182, -2150.3, 8.46, -0.02, -0.007, 180.0, -0.355, -0.0, 175.63, -0.384, 0.080, -0.471
9.04, -0.01, -0.005, 207.88, -0.200, -1748.0, 8.64, -0.02, -0.007, 180.0, -0.364, -0.0, 175.40, -0.395, -0.074, -0.490
9.25, -0.01, -0.005, 200.23, -0.222, -1958.7, 8.82, -0.02, -0.008, 180.0, -0.374, 0.0, 175.13, -0.407, -0.010, -0.500
